 DECAY0 generated file: BiPo212.dat                             

  date and hour         :   10.10.2007    15:32: 4
  initial random number :  0
    
  event type: Bi212           
    
 Format of data:
  for each event    - event's number,
                      time of event's start, 
                      number of emitted particles;
  for each particle - GEANT number of particle,
                      x,y,z components of momentum,
                      time shift from previous time
    
 Time - in sec, momentum - in MeV/c
    
 First event and full number of events:
 47   227.585       81.6451      -84.3038     0.230673E-06
    8900  2777.77       2
  3   1.19816     -0.336153E-01  0.618015E-02  0.00000    
 47  -217.555      -41.1620      -128.621     0.288646E-06
    8901  436.253       3
 47  -42.4701      -206.392       27.2821      0.00000    
  3 -0.157322      0.196755E-01  0.322135E-01 0.613945E-11
  1  0.142557E-01  0.139555E-02  0.445284E-02  0.00000    
    8902  5642.09       2
  3 -0.488032      -2.02973      -1.08081      0.00000    
 47  -108.343       117.996       199.767     0.144976E-06
    8903  503.653       2
  3  -1.65573       2.01081     -0.416979      0.00000    
 47  -168.614      -112.884      -156.186     0.210366E-06
    8904  266.112       2
  3 -0.169659      0.861715      -1.06781      0.00000    
 47  -90.7945      -218.476      -97.9420     0.896722E-06
    8905  23861.2       2
  3  0.128885E-01  -1.43394       1.42124      0.00000    
 47  -113.124      -91.3001       210.796     0.511539E-06
    8906  267.424       2
  3 -0.138935     -0.654734      0.783049      0.00000    
 47  -19.5190      -153.046      -204.362     0.173736E-06
    8907  2056.57       3
 47  -208.255       5.05768       41.8318      0.00000    
  3 -0.897677E-01 -0.122593     -0.555673E-01 0.346463E-11
  1 -0.122875E-01  0.224639E-02  0.830490E-02  0.00000    
    8908  9943.46       2
  3   1.59772       1.89857      0.562366      0.00000    
 47  -100.217       231.699       42.8966     0.133805E-07
    8909  5959.72       2
  3   2.18900     -0.177117       1.22985      0.00000    
 47   180.157       179.592       29.2921     0.270802E-06
    8910  2422.98       1
 47  -178.280       106.339       48.4292      0.00000    
    8911  1490.57       2
  3 -0.559231      -1.00681      0.866527      0.00000    
 47  -228.107       58.0581      -100.819     0.975534E-07
    8912  4975.11       3
 47   187.824       94.0805       31.8868      0.00000    
  3  0.551216E-01  0.142660     -0.527688E-01 0.940436E-11
  1  0.744952E-03 -0.106943E-01 -0.104918E-01  0.00000    
    8913  9482.45       3
 47  -120.256      -174.748       12.1464      0.00000    
  3  0.113952      0.690846E-01 -0.917455E-01 0.133656E-10
  1 -0.813774E-03  0.143327E-01  0.434868E-02  0.00000    
    8914  3722.17       2
  3 -0.561242E-02  0.231167E-01  0.104122      0.00000    
 47   173.336       9.91378       188.213     0.372247E-06
    8915  11002.5       2
  3  -1.11800       1.23501       2.09565      0.00000    
 47   132.462       84.2173      -202.310     0.296718E-06
    8916  557.367       3
 47  -4.29440       161.212       138.341      0.00000    
  3 -0.316370E-01  0.601283E-01  0.146829     0.136445E-10
  1  0.192931E-02  0.557360E-02 -0.137918E-01  0.00000    
    8917  314.264       3
 47   20.9239       86.5577       192.914      0.00000    
  3 -0.988829E-01 -0.123379      0.342751E-01 0.380348E-11
  1  0.102640E-01 -0.574686E-02 -0.930721E-02  0.00000    
    8918  1962.24       3
 47  -120.508      -159.758       71.4219      0.00000    
  3  0.675092E-01 -0.135747     -0.564825E-01 0.719153E-12
  1  0.334441E-02 -0.524919E-03  0.146130E-01  0.00000    
    8919  1567.72       2
  3   1.25598      0.597362       1.61308      0.00000    
 47  -216.120      -56.2371       125.290     0.308557E-07
    8920  2799.52       3
 47   146.101       82.9031       130.106      0.00000    
  3  0.890490E-01 -0.463075E-01  0.126889     0.173466E-10
  1  0.132948E-02 -0.491592E-03  0.149329E-01  0.00000    
    8921  6939.96       1
 47  -25.1390       79.1149       196.331      0.00000    
    8922  3532.52       2
  3   2.27276     -0.490512     -0.450270      0.00000    
 47  -119.972      -194.634      -115.292     0.259019E-06
    8923  1268.94       2
  3 -0.776543     -0.106728      0.540268E-01  0.00000    
 47   51.9394      -229.431       101.150     0.605392E-07
    8924  8711.04       3
 47   160.783       35.4830       134.297      0.00000    
  3 -0.957010E-01  0.119837      0.515298E-01 0.405166E-10
  1  0.899797E-02 -0.737991E-02 -0.946433E-02  0.00000    
    8925  11507.1       2
  3  0.179480     -0.237480      0.429194      0.00000    
 47  -186.173       83.7118      -154.596     0.305931E-06
    8926  2411.37       3
 47   120.641       163.560       61.9637      0.00000    
  3 -0.171354E-01  0.920808E-01 -0.131918     0.109305E-11
  1  0.786806E-02 -0.539294E-02 -0.115763E-01  0.00000    
    8927  12321.0       2
  3  -1.53936      0.402667E-01 -0.596387      0.00000    
 47   74.6392      -242.026      -37.6876     0.148598E-06
    8928  1663.55       2
  3  0.960361       1.34657      -1.20218      0.00000    
 47  -154.955       150.500       137.501     0.719969E-07
    8929  6558.49       1
 47   19.6529       191.547       91.4351      0.00000    
    8930  3752.31       2
  3 -0.966296      -1.56819      0.940037      0.00000    
 47  -4.34604      -95.5742      -237.518     0.493549E-06
    8931  5156.75       2
  3 -0.670407E-01  0.696254       1.56577      0.00000    
 47   197.009      -48.4855       156.220     0.153206E-06
    8932  5607.39       2
  3  0.750235     -0.193100      0.966044      0.00000    
 47   240.168       23.3418       85.6865     0.224077E-06
    8933  3154.89       1
 47   118.428       103.466      -143.898      0.00000    
    8934  882.449       3
  3  0.477130      0.621951     -0.490687      0.00000    
  1 -0.561131      0.874326      -1.24432      0.00000    
 47   183.057       146.256       103.283     0.329850E-06
    8935  10912.6       1
 47   196.052       37.5432       74.7751      0.00000    
    8936  4023.29       2
  3 -0.880280     -0.743643E-01 -0.880852      0.00000    
 47  -76.1318       160.731       184.221     0.395149E-07
    8937  8082.10       2
  3  0.407231E-01  -1.47404     -0.433514      0.00000    
 47  -207.559      -6.21383      -149.829     0.662811E-06
    8938  3296.82       2
  3  0.484762      0.233869     -0.752612      0.00000    
 47  -214.803      -137.444      -23.1709     0.522984E-06
    8939  1526.02       3
 47   116.827       31.2659       174.699      0.00000    
  3  0.579699E-01 -0.200662E-01 -0.149706     0.939185E-12
  1 -0.235726E-03  0.213273E-03 -0.149966E-01  0.00000    
    8940  2005.37       3
 47  -208.067       41.2198      -12.4466      0.00000    
  3  0.353231E-01 -0.567555E-02 -0.157782     0.107462E-12
  1  0.122344E-01 -0.828032E-02 -0.259919E-02  0.00000    
    8941  876.111       3
 47  -29.0268       206.318      -41.6647      0.00000    
  3  0.430140E-01 -0.236467E-01  0.154161     0.625913E-11
  1 -0.866464E-02 -0.501487E-02  0.111703E-01  0.00000    
    8942  13510.4       3
 47  -131.951      -159.183       48.9425      0.00000    
  3 -0.412133E-01  0.832222E-01  0.132478     0.251537E-10
  1 -0.479755E-02 -0.106295E-01 -0.943382E-02  0.00000    
    8943  630.614       3
 47   174.127      -114.906       40.2771      0.00000    
  3 -0.664727E-01 -0.145922      0.215174E-01 0.609083E-10
  1 -0.127225E-01  0.277347E-02  0.744624E-02  0.00000    
    8944  11632.1       2
  3  -1.93797      0.710105     -0.777045      0.00000    
 47   75.6021      -174.790       171.174     0.126045E-06
    8945  6030.96       1
 47  -110.429      -43.7985      -176.986      0.00000    
    8946  1798.28       1
 47   96.8477      -3.56525       189.855      0.00000    
    8947  4304.36       3
 47   45.3100      -203.970      -38.5866      0.00000    
  3  0.302081E-01  0.101325     -0.122457     0.142689E-11
  1  0.106079E-01  0.459136E-02 -0.955994E-02  0.00000    
    8948  6041.19       3
 47   128.893      -40.2719      -164.045      0.00000    
  3  0.142322      0.373347E-01 -0.672711E-01 0.568375E-11
  1 -0.143901E-01  0.154082E-02 -0.394337E-02  0.00000    
    8949  186.792       2
  3  0.973109      0.661996      0.546548      0.00000    
 47   50.6376       157.450       195.482     0.569390E-07
    8950  4252.87       3
 47   54.3103       56.5107       197.491      0.00000    
  3  0.148367     -0.510030E-01  0.395063E-01 0.895472E-11
  1 -0.219147E-03  0.104629E-01  0.107462E-01  0.00000    
    8951  4515.58       3
 47   29.2600       97.6500      -186.425      0.00000    
  3  0.294516E-02  0.632468E-01 -0.148883     0.290941E-10
  1  0.111747E-01  0.793787E-02  0.609239E-02  0.00000    
    8952  2215.39       2
  3 -0.187030     -0.903368       1.05699      0.00000    
 47   150.860       64.7254       196.519     0.693016E-06
    8953  989.006       2
  3 -0.813791E-01  0.208659      0.649591      0.00000    
 47  -67.9315       88.1074       230.630     0.161778E-06
    8954  114.451       2
  3  -1.75890     -0.169382       1.35426      0.00000    
 47   79.7342      -141.979       197.617     0.205483E-06
    8955  10702.5       2
  3   1.95233      -1.18664      -1.43446      0.00000    
 47  -12.4118      -151.081      -206.369     0.450038E-06
    8956  1185.32       2
  3 -0.627628     -0.583209      0.739213      0.00000    
 47   242.241      -79.2415       24.6565     0.172979E-05
    8957  9140.36       2
  3 -0.848120E-01   1.15018      0.326446      0.00000    
 47  -9.42878       55.1644      -249.872     0.290471E-06
    8958  3233.92       4
  3 -0.481148E-01 -0.242051      0.927256      0.00000    
  1  0.374201      0.611415      0.322399      0.00000    
  1 -0.243696     -0.681261     -0.708850E-01  0.00000    
 47  -12.8123      -171.929      -189.326     0.632280E-07
    8959  2922.10       1
 47  -15.6795      -202.302       65.3083      0.00000    
    8960  1899.86       2
  3 -0.770365E-01 -0.321644      0.236128      0.00000    
 47   121.427       99.2780       202.404     0.975188E-06
    8961  798.183       3
 47   203.251      -26.1297      -56.1449      0.00000    
  3 -0.147545      0.278698E-01 -0.602396E-01 0.341184E-11
  1  0.129716E-01 -0.300280E-02  0.690797E-02  0.00000    
    8962  19306.8       2
  3   1.24390       1.52999       1.37250      0.00000    
 47  -170.259       183.101       55.2625     0.249969E-06
    8963  3389.64       3
  3  0.341701      0.949715      -1.19615      0.00000    
  1 -0.502322      0.588594E-01 -0.522243      0.00000    
 47  -241.276      -78.4459       34.6397     0.128835E-05
    8964  15362.7       2
  3  0.924796     -0.874350      0.430701      0.00000    
 47   153.823      -49.0035       198.758     0.129932E-06
    8965  16954.3       2
  3 -0.299257       2.39214      0.394920      0.00000    
 47   166.078       128.122      -146.869     0.941490E-06
    8966  5191.09       2
  3   1.32305     -0.122646       1.16628      0.00000    
 47  -113.938       98.2783      -207.189     0.553458E-07
    8967  1551.60       3
 47   163.050      -34.0946       131.902      0.00000    
  3 -0.107399     -0.117705E-01 -0.120424     0.343920E-12
  1  0.727518E-02 -0.105662E-02  0.130750E-01  0.00000    
    8968  1124.58       1
 47   203.269       63.7708       7.19918      0.00000    
    8969  904.449       1
 47   45.9615       206.020       29.6678      0.00000    
    8970  5835.58       2
  3  0.419632     -0.514084      -2.30220      0.00000    
 47   146.935      -85.7740       191.365     0.318970E-06
    8971  53.2614       2
  3   2.59448      0.182197E-01 -0.211755      0.00000    
 47   79.0039      -175.381       169.020     0.113508E-07
    8972  883.873       2
  3 -0.700746      0.504334      0.748901      0.00000    
 47   141.051      -81.4108      -197.597     0.618128E-07
    8973  5018.95       2
  3   1.96460       1.09251     -0.711694      0.00000    
 47  -187.360      -77.0592      -156.607     0.491561E-07
    8974  577.729       1
 47   157.682       102.809       100.019      0.00000    
    8975  5690.36       3
 47  -150.425      -54.3364      -139.878      0.00000    
  3 -0.157716     -0.257089E-01  0.252889E-01 0.220325E-10
  1  0.665081E-02 -0.692441E-02  0.115247E-01  0.00000    
    8976  447.339       3
  3  0.309601      0.246857E-01 -0.732746      0.00000    
  1  0.181886E-01 -0.682888     -0.248720      0.00000    
 47   249.004       45.1154      -39.1088     0.526495E-06
    8977  5873.13       2
  3 -0.378873     -0.764036       1.20626      0.00000    
 47   16.3545      -219.148       131.433     0.448193E-06
    8978  3115.77       2
  3 -0.193292     -0.983273      -1.18520      0.00000    
 47  -37.7537      -119.848      -223.112     0.121272E-05
    8979  1654.23       2
  3 -0.472973      0.558610      0.830778      0.00000    
 47   191.890       169.289      -9.34483     0.560854E-07
    8980  921.744       1
 47   109.822       174.776      -53.1935      0.00000    
    8981  2474.71       2
  3 -0.615581     -0.190847      0.402031      0.00000    
 47   55.5042       237.818       77.0051     0.127867E-05
    8982  2658.54       2
  3  0.371556     -0.312402       1.69300      0.00000    
 47  -246.980      -60.3052       30.5258     0.134807E-06
    8983  392.595       2
  3  0.689056     -0.747045      -2.30394      0.00000    
 47   5.90321       228.245       115.920     0.867505E-06
    8984  1851.59       3
 47   123.305      -28.6002      -170.657      0.00000    
  3 -0.118092     -0.101284      0.443937E-01 0.281044E-11
  1 -0.956758E-02 -0.432587E-02 -0.107121E-01  0.00000    
    8985  1727.54       2
  3   1.83855      0.241337E-01  0.477360      0.00000    
 47  -201.192      -105.305      -118.325     0.844779E-06
    8986  5912.08       2
  3 -0.860113      0.515074     -0.172942      0.00000    
 47  -156.332      -28.3733      -200.806     0.217485E-07
    8987  48.4957       2
  3  0.251419      0.501845     -0.207430      0.00000    
 47   219.798      -49.6908      -121.604     0.118701E-05
    8988  978.125       2
  3  0.206078     -0.838898       1.22770      0.00000    
 47  -21.1808       194.896       164.727     0.563494E-07
    8989  2955.83       2
  3  0.265609      0.948347      0.297407      0.00000    
 47  -97.4982       116.990      -205.853     0.805513E-08
    8990  2792.87       2
  3  0.291338      0.510730      0.662511      0.00000    
 47   111.788       176.443       148.119     0.471615E-06
    8991  9002.09       2
  3  0.888916      0.532073       1.12795      0.00000    
 47   97.2731       192.166       138.484     0.837133E-06
    8992  3094.66       2
  3  0.397624     -0.935907      0.232273      0.00000    
 47  -254.702       8.90655       24.8048     0.127292E-07
    8993  6887.85       2
  3  0.847302E-01  0.386648      -1.16174      0.00000    
 47   61.8782       70.5454       238.248     0.459662E-06
    8994  7465.64       3
 47   47.3168       207.022      -6.98362      0.00000    
  3  0.556831E-01  0.649355E-01 -0.137323     0.105597E-10
  1 -0.530067E-03 -0.147385E-01  0.273767E-02  0.00000    
    8995  3262.13       2
  3  0.332433      0.453695      0.138268      0.00000    
 47  -59.8568       183.154       168.641     0.304905E-06
    8996  1688.58       2
  3   2.02060     -0.533257     -0.836635      0.00000    
 47   62.0344       224.548       106.291     0.184373E-05
    8997  5061.96       3
 47  -47.2801       206.643      -14.4651      0.00000    
  3 -0.155180     -0.445515E-02 -0.455430E-01 0.448724E-11
  1  0.750041E-02  0.661385E-02 -0.111804E-01  0.00000    
    8998  331.282       2
  3  0.862328      -1.85486      0.907913      0.00000    
 47   144.205      -204.504      -54.3219     0.153306E-07
    8999  3564.91       1
 47   42.6901      -175.173       113.705      0.00000    
    9000  22245.2       2
  3 -0.525168      -1.18159       2.26187      0.00000    
 47  -35.2303      -48.5800       248.931     0.712236E-07
    9001  3057.00       2
  3 -0.973191     -0.131257       1.16760      0.00000    
 47   13.1700       255.550      -9.40286     0.772542E-06
    9002  81.9899       3
 47  -32.7216      -36.8951       206.673      0.00000    
  3 -0.981082E-01 -0.127373      0.180532E-01 0.306570E-11
  1 -0.281998E-03  0.143576E-01 -0.433349E-02  0.00000    
    9003  3230.87       2
  3 -0.626570E-01   1.82219     -0.192044      0.00000    
 47  -81.7052      -221.944       98.1474     0.459802E-06
    9004  6921.93       3
  3 -0.517157       1.61304      0.983313      0.00000    
  1 -0.260766     -0.272465      0.621525      0.00000    
 47  -50.7621       80.1477       237.839     0.372924E-06
    9005  7941.94       2
  3  0.247083     -0.768899       1.98165      0.00000    
 47  -79.1528       38.7032       240.426     0.470564E-06
    9006  4420.35       3
 47   152.291       68.9000       131.172      0.00000    
  3 -0.415111E-01  0.121324      0.986522E-01 0.400037E-11
  1 -0.921535E-02 -0.290935E-02 -0.114723E-01  0.00000    
    9007  2146.71       2
  3 -0.512460       1.56462      0.329223      0.00000    
 47  -42.2975      -86.3655       237.318     0.305787E-06
    9008  2731.21       2
  3 -0.440199     -0.429396      0.303667      0.00000    
 47   204.239      -32.2753       151.039     0.853343E-07
    9009  9963.14       2
  3 -0.809687E-01 -0.703753      0.906148      0.00000    
 47   249.723       35.6382       44.0047     0.516586E-07
    9010  4031.46       2
  3  0.728303       1.47294      0.860414E-01  0.00000    
 47  -218.500       127.394       39.9528     0.466254E-06
    9011  10658.1       2
  3  0.938398       1.19654      0.505009      0.00000    
 47  -203.263       80.3724      -133.388     0.259241E-06
    9012  15096.3       2
  3 -0.283962      0.660945E-01  0.125949      0.00000    
 47  -120.902       170.906      -147.450     0.197378E-06
    9013  1007.02       2
  3  -1.21827       1.00412      -1.63641      0.00000    
 47  -131.432       174.322      -133.811     0.933600E-08
    9014  3843.58       3
 47  -34.2269       168.276       125.130      0.00000    
  3  0.102976     -0.403706E-02  0.124718     0.495971E-10
  1  0.125445E-01  0.778735E-02  0.264454E-02  0.00000    
    9015  9708.40       3
 47   150.871      -100.978      -110.396      0.00000    
  3 -0.940880E-01 -0.854703E-01 -0.100086     0.985820E-11
  1  0.272827E-02 -0.863183E-02 -0.119603E-01  0.00000    
    9016  8431.92       1
 47   32.4080       207.922       33.9897      0.00000    
    9017  9171.07       2
  3 -0.865469E-01 -0.437594     -0.263733      0.00000    
 47  -226.523       119.009      -9.60829     0.646057E-07
    9018  4091.59       3
 47   105.142      -158.795       94.2073      0.00000    
  3 -0.513416E-01 -0.148276     -0.394114E-01 0.328776E-10
  1  0.106878E-01 -0.103326E-01 -0.200193E-02  0.00000    
    9019  6290.67       2
  3  -1.74634       1.15961     -0.279014      0.00000    
 47  -25.9338      -143.459      -210.511     0.301370E-06
    9020  17352.1       2
  3  0.855125E-01 -0.396334E-01 -0.103543E-01  0.00000    
 47  -119.663       61.2238      -217.945     0.154217E-06
    9021  3074.18       2
  3 -0.119981      0.148233E-01  0.181657E-01  0.00000    
 47  -110.288       62.8206      -222.391     0.191925E-06
    9022  259.210       3
  3 -0.479522     -0.301010      0.714405      0.00000    
  1 -0.981698       1.21365     -0.437006      0.00000    
 47  -123.866      -217.457       54.2000     0.334685E-06
    9023  2546.79       3
 47   46.3919      -137.944      -154.807      0.00000    
  3 -0.913828E-01 -0.180975E-01  0.132275     0.167272E-11
  1  0.356360E-02 -0.139476E-01 -0.421503E-02  0.00000    
    9024  3808.80       2
  3  -1.20320      0.267971      0.165532      0.00000    
 47  -189.574       169.949       27.3325     0.846725E-07
    9025  21970.2       3
 47  -162.960       48.5757      -127.398      0.00000    
  3  0.124649      0.339867E-01  0.973781E-01 0.412564E-10
  1 -0.845685E-02 -0.205656E-02  0.122169E-01  0.00000    
    9026  4794.68       2
  3  0.326209E-01  0.770199E-01 -0.409330E-01  0.00000    
 47  -76.7150       37.0269      -241.478     0.986135E-06
    9027  9353.96       2
  3   2.02598     -0.832419      0.127833      0.00000    
 47  -18.1296       189.164       171.629     0.149538E-06
    9028  17411.3       2
  3   1.22372     -0.221980E-01  0.748870      0.00000    
 47   161.349      -97.0251      -173.553     0.566080E-06
    9029  12126.1       2
  3  -2.08302     -0.372956      0.709170      0.00000    
 47   39.4112       148.837       204.602     0.252331E-06
    9030  2597.34       2
  3 -0.585440     -0.127790     -0.644396      0.00000    
 47  -39.5076      -223.918       117.761     0.187516E-05
    9031  881.428       2
  3  0.761939     -0.784668       1.07268      0.00000    
 47   23.0061       68.5793      -245.633     0.719472E-06
    9032  9122.46       3
 47  -205.250      -47.5115       27.5876      0.00000    
  3 -0.142966     -0.577750E-01  0.489660E-01 0.438264E-11
  1 -0.106172E-01  0.158222E-02  0.104772E-01  0.00000    
    9033  11421.5       2
  3  0.332458      0.884931     -0.474814      0.00000    
 47  -192.561       168.618      -7.48055     0.135599E-06
    9034  1150.67       2
  3 -0.389289       1.80709      0.178453      0.00000    
 47  -245.356       62.5875       38.0922     0.186506E-06
    9035  5729.17       2
  3 -0.240937      0.456424      0.623167      0.00000    
 47   2.85085      -203.605      -155.256     0.214650E-06
    9036  950.216       3
 47   114.160       121.066       132.122      0.00000    
  3 -0.477691E-01  0.148613      0.425104E-01 0.837328E-11
  1  0.125416E-01 -0.215365E-02 -0.794159E-02  0.00000    
    9037  245.292       2
  3 -0.732024E-01 -0.111338     -0.211123      0.00000    
 47   248.982      -49.9421       32.8853     0.492446E-06
    9038  7646.06       1
 47  -13.6900      -187.450       100.558      0.00000    
    9039  2499.77       2
  3 -0.647466     -0.712381       1.52347      0.00000    
 47   186.257      -45.8497       169.629     0.190245E-06
    9040  5054.27       2
  3   1.65291      0.275670       1.01567      0.00000    
 47  -85.7966       236.579      -47.2970     0.250124E-06
    9041  19903.0       3
 47  -141.608      -155.669       29.3287      0.00000    
  3 -0.852153E-01  0.703864E-01  0.118149     0.119753E-10
  1 -0.630168E-02 -0.116805E-01  0.698954E-02  0.00000    
    9042  72.9049       2
  3 -0.711661       2.19158      0.310455      0.00000    
 47  -109.219       210.956       95.5862     0.218857E-06
    9043  2045.50       3
 47   141.150      -95.1812      -127.133      0.00000    
  3  0.491386E-01  0.106366E-01  0.153777     0.192749E-11
  1 -0.213751E-02  0.134734E-01  0.623678E-02  0.00000    
    9044  1090.26       3
 47   19.9230       170.989      -124.546      0.00000    
  3  0.122464     -0.101059      0.310572E-01 0.222814E-11
  1  0.731058E-02 -0.128680E-01  0.244334E-02  0.00000    
    9045  3209.84       2
  3 -0.793277      0.216197     -0.561867      0.00000    
 47  -150.292      -103.712      -179.511     0.126730E-05
    9046  2581.67       3
 47  -21.1066      -205.637       49.1303      0.00000    
  3  0.116657     -0.928665E-01  0.627838E-01 0.173093E-10
  1  0.142677E-02  0.295604E-04 -0.149320E-01  0.00000    
    9047  13767.8       3
 47   191.546      -81.9529      -41.7088      0.00000    
  3  0.253843E-02 -0.675747E-01  0.146977     0.229705E-11
  1 -0.938982E-02 -0.280230E-02  0.113569E-01  0.00000    
    9048  5660.57       3
 47   159.782       67.0083       122.985      0.00000    
  3 -0.614004E-01 -0.119793     -0.897467E-01 0.848971E-11
  1  0.588735E-02 -0.629210E-02  0.122780E-01  0.00000    
    9049  4927.07       3
  3  0.612404      0.657433     -0.485048      0.00000    
  1 -0.213763      0.694264     -0.288322E-01  0.00000    
 47   143.043       212.329       4.82023     0.690141E-06
    9050  1022.36       3
 47   68.0940       156.892      -126.071      0.00000    
  3 -0.263624E-01 -0.113439E-01  0.159221     0.244714E-10
  1  0.409215E-02  0.932444E-02  0.110140E-01  0.00000    
    9051  11766.2       1
 47  -120.365       111.542       136.043      0.00000    
    9052  4093.49       2
  3  0.325516E-01  -1.81181      -1.79054      0.00000    
 47  -37.0638      -146.396       206.791     0.834052E-08
    9053  3921.02       2
  3  0.230601      -1.48122      0.209810      0.00000    
 47  -181.637      -57.2691      -171.161     0.390458E-07
    9054  5045.55       2
  3  0.756076      -1.37563     -0.360789      0.00000    
 47  -9.10481      -227.716       116.749     0.220227E-08
    9055  2770.94       2
  3 -0.483139E-01   1.56074     -0.262322E-01  0.00000    
 47   120.322      -165.648       153.790     0.157401E-05
    9056  5672.27       3
  3  0.610165     -0.512470      0.641538      0.00000    
  1  0.337787      0.376832E-02  0.643751      0.00000    
 47  -201.378       125.737       95.9427     0.406312E-06
    9057  2004.23       3
 47  -32.7379       139.141       157.207      0.00000    
  3  0.680532E-01  0.133124     -0.618196E-01 0.502843E-11
  1 -0.148028E-01  0.160470E-03  0.241915E-02  0.00000    
    9058  2833.14       2
  3 -0.241627     -0.309276E-01 -0.405750      0.00000    
 47  -238.852      -16.3635      -90.8275     0.235870E-07
    9059  4695.23       2
  3   1.31660      0.901496     -0.562330      0.00000    
 47  -177.804       152.298      -103.726     0.268859E-06
    9060  2940.07       1
 47   50.6552       171.115       116.579      0.00000    
    9061  20578.6       3
  3  0.100295     -0.162598     -0.419391E-01  0.00000    
  1 -0.286344E-01 -0.408944      0.600394      0.00000    
 47   105.046      -212.641      -96.5252     0.149650E-06
    9062  1212.16       3
 47  -149.468       138.814      -59.4638      0.00000    
  3 -0.417083E-01  0.140304      0.689216E-01 0.289287E-11
  1  0.863044E-02  0.539398E-02 -0.110191E-01  0.00000    
    9063  5215.56       3
  3 -0.416079     -0.846003E-01 -0.210563      0.00000    
  1 -0.706597     -0.106292      0.133984      0.00000    
 47   110.227      -215.773      -82.8247     0.989759E-07
    9064  6703.70       2
  3  0.269777      -1.70992      -1.59423      0.00000    
 47  -13.5171       41.1365       252.375     0.269346E-08
    9065  3825.85       2
  3 -0.402664     -0.396679      0.414466      0.00000    
 47   247.674      -47.6397      -44.2269     0.242831E-06
    9066  1845.87       3
 47   48.2440       92.0102      -185.344      0.00000    
  3  0.674083E-02 -0.418811E-01  0.156127     0.439417E-11
  1 -0.106349E-02 -0.149165E-01 -0.116978E-02  0.00000    
    9067  519.730       2
  3 -0.415547E-02 -0.199336      0.889580      0.00000    
 47  -2.35169       11.7070       255.784     0.146313E-05
    9068  2134.29       2
  3 -0.315658     -0.271022      0.135697      0.00000    
 47   159.770       88.9485      -179.247     0.425064E-06
    9069  5386.53       3
  3  0.494133     -0.942086       1.45829      0.00000    
  1 -0.267165     -0.526375     -0.424360      0.00000    
 47   131.791      -201.938       86.1390     0.901331E-06
    9070  8722.10       1
 47   131.461      -150.216      -74.7679      0.00000    
    9071  6478.81       4
  3 -0.846764E-02  0.216520     -0.218427      0.00000    
  1  0.223620      0.752174     -0.449863E-01  0.00000    
  1 -0.309956     -0.552871     -0.356075      0.00000    
 47  -75.8783      -243.452       23.2671     0.265099E-06
    9072  852.681       2
  3  -1.63296      0.324712      0.467213      0.00000    
 47   97.1246       184.682       148.415     0.339833E-06
    9073  5538.54       2
  3 -0.534103     -0.131402      0.137215      0.00000    
 47  -108.014       232.126       4.29166     0.285878E-06
    9074  226.544       2
  3 -0.338258       2.18406       1.31407      0.00000    
 47   172.596      -175.409      -70.7837     0.115766E-06
    9075  7069.24       3
 47   191.044      -91.7267      -15.2998      0.00000    
  3 -0.875024E-01  0.662423E-01  0.118871     0.667756E-11
  1 -0.525398E-02  0.140280E-01 -0.781412E-03  0.00000    
    9076  4327.13       2
  3   1.27374      0.518492      -1.08137      0.00000    
 47   32.3901      -142.546      -210.236     0.207257E-06
    9077  891.357       2
  3  0.772570      -1.41784       1.32991      0.00000    
 47   29.7523       239.029       86.8785     0.492294E-07
    9078  3241.53       3
  3 -0.534144     -0.624382     -0.560936      0.00000    
  1  0.193308      0.322563      0.622185      0.00000    
 47  -130.130      -37.5940       217.303     0.478191E-07
    9079  1881.00       2
  3 -0.643859      0.288844      0.109243E-02  0.00000    
 47   24.3185      -245.237      -69.5379     0.287074E-07
    9080  615.415       3
 47  -105.757       175.825      -55.1990      0.00000    
  3 -0.243695E-01 -0.599321E-01 -0.148288     0.515217E-11
  1 -0.376443E-03  0.111851E-01  0.998763E-02  0.00000    
    9081  6525.40       2
  3  -1.43895      0.709677     -0.459517      0.00000    
 47   100.228       204.322       117.367     0.307245E-06
    9082  863.666       2
  3 -0.272383     -0.385952     -0.580263      0.00000    
 47   139.739      -207.811       53.4353     0.864687E-06
    9083  20790.7       2
  3  0.362389      0.575721E-01 -0.257163      0.00000    
 47  -236.365       28.1178      -94.3876     0.289959E-06
    9084  2032.88       2
  3  0.739536      -1.29674     -0.719386      0.00000    
 47  -160.529      -81.2558      -182.198     0.439715E-06
    9085  3869.05       2
  3 -0.287479E-01 -0.111432     -0.456726      0.00000    
 47  -208.990       121.642       84.2267     0.375569E-06
    9086  2167.35       2
  3  0.343638     -0.166946      -2.22274      0.00000    
 47   35.8653       123.665      -221.334     0.291548E-06
    9087  831.891       3
 47  -18.1069      -181.022       109.768      0.00000    
  3  0.489754E-02 -0.704390E-01  0.145565     0.204370E-10
  1  0.207666E-03  0.121441E-01  0.880218E-02  0.00000    
    9088  488.872       2
  3   2.33007      -1.18864     -0.958697E-02  0.00000    
 47   198.829      -66.8816       146.840     0.519558E-07
    9089  10793.8       2
  3 -0.140645      0.712854       1.37159      0.00000    
 47  -182.093       166.210       69.1683     0.522664E-06
    9090  2018.48       3
 47   141.771      -113.011       110.794      0.00000    
  3 -0.179931E-01 -0.166201E-01 -0.159922     0.267173E-11
