 DECAY0 generated file: Xe136_new.dat                           

  date and hour         :    1. 6.2011    13:35: 5
  initial random number :  0
    
  event type: Xe136           
              0nubb(mn) 0+ -> 0+     {2n}      
              level, Elevel (MeV) =  0+       0.0000     MeV
    
 Format of data:
  for each event    - event's number,
                      time of event's start, 
                      number of emitted particles;
  for each particle - GEANT number of particle,
                      x,y,z components of momentum,
                      time shift from previous time
    
 Time - in sec, momentum - in MeV/c
    
 First event and full number of events:
  3  0.337952       1.53328       1.15418      0.00000    
     163  0.00000       2
  3  0.395329      0.266093     -0.707349      0.00000    
  3  -2.10043       1.16019      0.393655      0.00000    
     164  0.00000       2
  3 -0.369608      0.562123      0.898031E-01  0.00000    
  3   1.33679      0.355154      -2.17706      0.00000    
     165  0.00000       2
  3  0.874830     -0.521784     -0.762939      0.00000    
  3   1.45198     -0.109012       1.43549      0.00000    
     166  0.00000       2
  3   1.64315      -1.38069      -1.08696      0.00000    
  3  0.788899      0.366850      0.146424      0.00000    
     167  0.00000       2
  3  -1.77385     -0.688489       1.25579      0.00000    
  3 -0.371207      0.179350     -0.935136      0.00000    
     168  0.00000       2
  3  -1.23689       2.39668       1.00339      0.00000    
  3 -0.146839      0.238583E-02 -0.163819      0.00000    
     169  0.00000       2
  3 -0.873935     -0.153881      0.887742      0.00000    
  3  0.745643E-02  -1.86556     -0.876864      0.00000    
     170  0.00000       2
  3 -0.544578      0.602255     -0.548495      0.00000    
  3  0.419433       2.15086      0.756410      0.00000    
     171  0.00000       2
  3  -1.01818       1.17468     -0.139377      0.00000    
  3 -0.647064      0.395967      -1.59277      0.00000    
     172  0.00000       2
  3  0.566979      -1.59584     -0.915704      0.00000    
  3  0.508169       1.02116      0.805753      0.00000    
     173  0.00000       2
  3  -2.07660      -1.24909      -1.30896      0.00000    
  3  0.299715      0.319655      0.788123E-01  0.00000    
     174  0.00000       2
  3   1.34772      -1.24288      0.630155      0.00000    
  3  0.146278      0.358799      -1.32738      0.00000    
     175  0.00000       2
  3 -0.700350     -0.200907     -0.637641      0.00000    
  3   1.67118      -1.49254      0.634691      0.00000    
     176  0.00000       2
  3   1.90184       1.40364      0.890313      0.00000    
  3 -0.555961E-01 -0.172878E-02  0.741194      0.00000    
     177  0.00000       2
  3 -0.260923       1.77572      0.256902      0.00000    
  3  0.989470E-01  -1.50254     -0.128010      0.00000    
     178  0.00000       2
  3  0.642294     -0.937817      -1.91231      0.00000    
  3 -0.736264     -0.743960     -0.273472      0.00000    
     179  0.00000       2
  3 -0.639460       1.56836      0.638128E-01  0.00000    
  3  0.651624     -0.574970      -1.37964      0.00000    
     180  0.00000       2
  3  -1.90820       1.60508     -0.270909E-01  0.00000    
  3  0.768048     -0.101965     -0.100441      0.00000    
     181  0.00000       2
  3 -0.870143E-01  0.369719     -0.124015E-01  0.00000    
  3 -0.722409       2.47949       1.07103      0.00000    
     182  0.00000       2
  3   1.34112     -0.126405E-02  0.157776      0.00000    
  3  -1.18208       1.05396      -1.17161      0.00000    
     183  0.00000       2
  3 -0.587276     -0.212978       1.22069      0.00000    
  3   1.79192      0.402511      0.654704      0.00000    
     184  0.00000       2
  3 -0.306304      -1.00956       2.72426      0.00000    
  3 -0.375052E-01 -0.419588E-02  0.295039E-01  0.00000    
     185  0.00000       2
