 DECAY0 generated file: Pb214.dat                               

  date and hour         :   10.10.2007    15:46:31
  initial random number :  0
    
  event type: Pb214           
    
 Format of data:
  for each event    - event's number,
                      time of event's start, 
                      number of emitted particles;
  for each particle - GEANT number of particle,
                      x,y,z components of momentum,
                      time shift from previous time
    
 Time - in sec, momentum - in MeV/c
    
 First event and full number of events:
  1 -0.471497E-01  0.196650      0.214781      0.00000    
     146  2562.92       2
  3  0.635898     -0.329564      0.370306      0.00000    
  1 -0.101578      0.310660     -0.130675      0.00000    
     147  663.640       1
  3  0.367763      0.458950E-01  -1.32275      0.00000    
     148  4531.72       3
  3  0.730325E-01 -0.495563      0.296050      0.00000    
  3 -0.167547      0.304920     -0.359243      0.00000    
  1 -0.342323E-02 -0.664718E-02  0.906923E-01  0.00000    
     149  3011.30       2
  3 -0.652681      0.458568E-01 -0.596978      0.00000    
  1 -0.290931      0.255355E-01 -0.196496      0.00000    
     150  2613.20       4
  3 -0.602498     -0.304967     -0.777664      0.00000    
  1  0.423648E-01 -0.217568     -0.971258E-01  0.00000    
  3  0.860655E-01  0.618300E-01 -0.167191      0.00000    
  1  0.978237E-02  0.436631E-02  0.118845E-01  0.00000    
     151  839.189       2
  3 -0.382790     -0.357118      0.477531E-01  0.00000    
  1 -0.134232      0.187286      0.266101      0.00000    
     152  279.587       2
  3  0.305370     -0.336221     -0.476700      0.00000    
  1  0.277020      0.164112      0.142235      0.00000    
     153  3958.88       5
  3  0.352212      0.172306E-01  0.131155      0.00000    
  3  0.292465E-01  0.329046     -0.260761      0.00000    
  1  0.518611E-01 -0.414541E-01 -0.622332E-01  0.00000    
  3 -0.187651     -0.614793E-01  0.116130      0.00000    
  1 -0.129928E-02 -0.925137E-03 -0.366824E-02  0.00000    
     154  280.543       5
  3  0.459104      0.198062     -0.215687      0.00000    
  3  0.353201      0.227891     -0.209276E-01  0.00000    
  1 -0.793032E-01 -0.373722E-01  0.243990E-01  0.00000    
  3 -0.803523E-02  0.122663     -0.193308      0.00000    
  1  0.233722E-02 -0.724618E-03 -0.316423E-02  0.00000    
     155  1184.85       3
  3  0.246206      0.626466E-01 -0.181855      0.00000    
  3  0.379268     -0.202248E-01 -0.436588      0.00000    
